index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,XE,LGP,XL,3B,4F
1660,M,FR,2306,200000,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1661,GC,NL,2462,109500,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1662,GC,DE,2464,111500,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1663,GC,UA,2850,155000,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1664,GC,BE,3000,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1665,GC,NL,3050,119500,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1666,GC,NL,3060,115000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1667,M,FR,3068,150000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1668,GC,TR,3153,128000,2021,950,0,0,0,0,0,0,0,0,0,0,0,0
1669,M,NL,3289,147500,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1670,GC,PL,3300,131416,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1671,GC,TR,3400,115000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1672,M,CH,3705,146436,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1673,GC,TR,3803,113000,2020,950,0,0,0,0,0,0,0,0,0,0,0,0
1674,M,LT,3849,137500,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1675,G,LT,3985,120400,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1676,M,NL,4356,145000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1677,M,FR,4674,162000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1678,GC,NL,4692,97750,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1679,M,DE,4850,142000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1680,M,FR,5000,156000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1681,M,IT,5015,115000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1682,GC,TR,5205,116000,2020,950,0,0,0,0,0,0,0,0,0,0,0,0
1683,H,UA,5250,85000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1684,M,FR,5321,150000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1685,G,EE,5400,115000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1686,M,LT,5440,117000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1687,M,ES,5474,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1688,K,LT,5600,50500,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1689,M,UK,5700,113900,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1690,M,FR,5841,150000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1691,M,UA,5870,99000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1692,M,DE,5876,97000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1693,G,ES,5950,109000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1694,M,GR,5972,127983,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1695,M,ES,6000,130000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1696,M,ES,6024,124500,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1697,GC,IT,6100,146065,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1698,G,RU,6100,95886,2020,950,0,0,0,0,0,0,0,0,0,0,0,0
1699,G,DE,6205,49900,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1700,L,RO,6340,120000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1701,M,PL,6440,89000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1702,K,EE,6534,98800,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1703,K,FR,6592,77900,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1704,M,FR,6645,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1705,M,DE,6658,114000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1706,K,EE,6700,85000,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1707,M,PL,6709,85000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1708,M,NL,6739,105000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1709,M,AT,6750,125000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1710,L,TR,6777,119000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1711,GC,GB,6795,87571,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1712,M,ES,6859,139000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1713,GC,BE,6888,102000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1714,M,PL,6900,153000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1715,M,BE,6900,134000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1716,M,AT,7036,98000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1717,M,PL,7040,87158,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1718,M,IT,7046,168000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1719,G,NO,7084,48959,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1720,K,NL,7135,71500,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1721,M,PL,7242,80000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1722,H,NL,7400,89000,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1723,M,LT,7431,112000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1724,GC,TR,7450,135000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1725,M,CH,7478,110076,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1726,M,BE,7485,110000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1727,M,FR,7504,125000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1728,M,NL,7506,82900,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1729,M,DE,7609,135000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1730,K,DE,7644,74890,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1731,M,NL,7705,109000,2019,950,0,0,0,0,0,0,0,0,0,0,0,0
1732,K,DE,7743,99000,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1733,K,DE,7750,92300,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1734,H,ES,7820,105000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1735,K,FR,7841,81900,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1736,H,NL,7884,58900,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1737,K,SE,7923,85262,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1738,M,FR,8000,120000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1739,H,NL,8000,75000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1740,M,IT,8010,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1741,M,DE,8275,89000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1742,H,DE,8400,69850,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1743,M,BE,8576,122000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1744,K,FR,8669,98000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1745,K,PT,8696,101750,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1746,K,ES,8800,65000,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1747,H,NL,8839,61000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1748,M,NL,8896,97900,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1749,K,LU,8899,68400,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1750,M,ES,8939,125000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1751,G,DE,8948,49500,2004,950,0,0,0,0,0,0,0,0,0,0,0,0
1752,M,DE,8957,93900,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1753,H,NL,8959,55900,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1754,M,NL,8980,82500,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1755,H,NL,9000,49000,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1756,K,RO,9000,68000,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1757,M,SK,9130,109000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1758,M,PT,9161,113000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1759,M,PL,9203,132000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1760,K,FR,9229,80000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1761,M,IT,9262,128000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1762,M,PT,9288,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1763,M,NO,9329,87181,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1764,M,UK,9349,87685,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1765,M,NL,9446,81000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1766,M,PL,9450,127000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1767,M,DE,9500,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1768,M,NL,9500,79900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1769,H,DE,9500,42950,2006,950,0,0,0,0,0,0,0,0,0,0,0,0
1770,M,LV,9502,80000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1771,G,DE,9510,46900,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1772,K,FR,9520,88000,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1773,M,DE,9558,98950,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1774,K,ES,9584,75000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1775,H,NL,9585,51800,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1776,M,NL,9598,77900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1777,M,NL,9700,67500,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1778,K,GB,9714,85439,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1779,M,GB,9750,104824,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1780,M,UK,9755,78917,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1781,H,NL,9775,49500,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1782,M,UK,9778,69764,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1783,H,ES,9800,78000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1784,H,DE,9818,75900,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1785,H,DE,10000,49800,2006,950,0,0,0,0,0,0,0,0,0,0,0,0
1786,M,PL,10000,72085,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1787,H,NL,10001,48950,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1788,H,DE,10009,55000,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1789,M,BE,10014,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1790,H,NL,10042,49800,2006,950,0,0,0,0,0,0,0,0,0,0,0,0
1791,M,DE,10095,85900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1792,K,DE,10100,69000,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1793,M,PL,10200,72829,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1794,H,NL,10242,54800,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1795,H,EE,10251,43900,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1796,H,NL,10256,48900,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1797,M,BE,10293,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1798,G,DE,10347,65000,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1799,M,NO,10348,91085,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1800,M,NL,10395,66900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1801,K,NL,10400,54900,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1802,M,BE,10400,77000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1803,M,NL,10414,79500,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1804,K,PL,10440,60660,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1805,M,NL,10520,89500,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1806,H,ES,10559,66000,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1807,M,NL,10691,89500,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1808,H,NL,10693,50800,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1809,H,NL,10787,46800,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1810,M,DE,10800,99000,2018,950,0,0,0,0,0,0,0,0,0,0,0,0
1811,G,ES,11000,36000,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1812,K,PL,11000,60908,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1813,K,LU,11000,61500,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1814,H,NL,11068,52800,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1815,M,NL,11142,74500,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1816,G,ES,11280,32644,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1817,H,NL,11337,48300,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1818,M,NL,11390,69900,2021,950,0,0,0,0,0,0,0,0,0,0,0,0
1819,M,NL,11390,71500,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1820,K,DE,11400,61500,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1821,M,NL,11444,69850,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1822,M,ES,11526,88800,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1823,H,DE,11569,59750,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1824,M,NL,11575,69800,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1825,H,NL,11636,62800,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1826,H,DE,11636,61900,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1827,M,DE,11700,75900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1828,K,NL,11778,69800,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1829,H,RO,11900,66000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1830,K,UK,11910,54875,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1831,H,DE,11978,85000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1832,G,DE,12000,42500,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1833,K,ES,12000,99000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1834,H,RO,12000,39900,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1835,M,ES,12091,107000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1836,H,DE,12133,50900,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1837,K,PL,12200,65822,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1838,M,BE,12406,65000,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1839,M,NL,12406,74900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1840,H,FR,12490,59500,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1841,G,PL,12500,41736,2004,950,0,0,0,0,0,0,0,0,0,0,0,0
1842,H,DE,12500,55500,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1843,H,DE,12582,59000,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1844,G,AT,12600,41500,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1845,H,DE,12600,53900,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1846,H,IT,12600,57000,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1847,M,NO,12643,82942,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1848,H,NL,12871,59800,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1849,H,DE,12960,58950,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1850,H,DE,13100,57600,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1851,H,HU,13179,44500,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1852,H,NL,13200,49900,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1853,G,BE,13200,35750,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1854,G,PL,13226,38227,2004,950,0,0,0,0,0,0,0,0,0,0,0,0
1855,H,NL,13242,55900,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1856,G,LV,13338,45000,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1857,G,DE,13394,44850,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1858,H,NL,13400,46900,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1859,G,BE,13409,5000,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1860,K,LU,13500,57450,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1861,H,NL,13633,55900,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1862,M,NL,13653,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1863,M,NL,13756,77500,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1864,H,FR,13834,54000,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1865,H,NL,13838,51800,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1866,H,NL,13900,46900,2008,950,0,0,0,0,0,0,0,0,0,0,0,0
1867,K,NL,13936,69800,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1868,H,NL,13988,37800,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1869,H,FR,14000,64000,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1870,M,DE,14000,165000,2017,950,0,0,0,0,0,0,0,0,0,0,0,0
1871,H,DE,14082,39900,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1872,H,NL,14155,56800,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1873,K,NL,14270,30000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1874,K,RO,14270,25000,2012,950,0,0,0,0,0,0,0,0,0,0,0,0
1875,G,RO,14283,21700,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1876,H,DE,14324,49500,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1877,G,NL,14638,41800,2004,950,0,0,0,0,0,0,0,0,0,0,0,0
1878,G,NL,14667,43750,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1879,K,NL,14669,59900,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1880,G,FR,14823,13824,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1881,M,BE,14900,60900,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1882,M,DE,14956,62500,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1883,G,DE,15000,56000,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1884,K,NL,15078,54800,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1885,H,NL,15245,51800,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1886,K,DE,15500,58500,2015,950,0,0,0,0,0,0,0,0,0,0,0,0
1887,G,PL,15707,50000,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1888,M,IT,15810,70000,2016,950,0,0,0,0,0,0,0,0,0,0,0,0
1889,K,GB,15915,53745,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1890,K,GB,15917,42448,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1891,H,ES,16000,64000,2011,950,0,0,0,0,0,0,0,0,0,0,0,0
1892,G,DE,16056,58000,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1893,H,DE,16071,38900,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1894,H,AT,16100,39850,2006,950,0,0,0,0,0,0,0,0,0,0,0,0
1895,H,FR,16110,46900,2006,950,0,0,0,0,0,0,0,0,0,0,0,0
1896,G,NL,16578,39500,2004,950,0,0,0,0,0,0,0,0,0,0,0,0
1897,H,FR,16821,47900,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1898,K,NL,17120,59500,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1899,G,RO,17188,36000,2004,950,0,0,0,0,0,0,0,0,0,0,0,0
1900,G,HU,17500,32722,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1901,H,IT,17900,46000,2006,950,0,0,0,0,0,0,0,0,0,0,0,0
1902,G,GB,18000,31803,2002,950,0,0,0,0,0,0,0,0,0,0,0,0
1903,H,TR,18000,50000,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1904,K,ES,18495,58000,2013,950,0,0,0,0,0,0,0,0,0,0,0,0
1905,K,ES,18586,60000,2014,950,0,0,0,0,0,0,0,0,0,0,0,0
1906,H,BE,18772,61600,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1907,H,ES,19000,47000,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1908,G,ES,19000,35000,2005,950,0,0,0,0,0,0,0,0,0,0,0,0
1909,H,NL,19062,55000,2009,950,0,0,0,0,0,0,0,0,0,0,0,0
1910,H,NL,19736,51800,2007,950,0,0,0,0,0,0,0,0,0,0,0,0
1911,G,BE,20000,35900,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1912,G,ES,20209,40000,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1913,H,NL,21406,39900,2010,950,0,0,0,0,0,0,0,0,0,0,0,0
1914,G,NL,21569,42800,2003,950,0,0,0,0,0,0,0,0,0,0,0,0
1915,K,NL,10000,69000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1916,H,RU,15263,140908,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1917,H,NL,14500,79500,2007,966,0,0,0,0,0,0,0,0,0,0,0,0
1918,M,NL,14234,89500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
1919,K,NL,13043,82800,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1920,M,NL,11041,102900,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
1921,K,FR,15916,73900,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1922,M,NL,10484,99500,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
1923,H,DE,5119,130000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
1924,M,BE,17000,75500,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
1925,K,NL,14029,76500,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1926,K,ES,8230,139000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1927,M,NL,14051,89900,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
1928,M,ES,6931,139000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1929,M,NL,10017,102800,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
1930,M,ES,9050,143500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1931,M,AT,8500,133000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
1932,M,NL,4988,199500,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
1933,M,ES,7400,139000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
1934,K,PL,13611,90499,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
1935,K,NL,13313,79800,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
1936,M,ES,9925,150000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
1937,H,UK,17500,89870,2010,966,0,0,0,0,0,0,0,0,0,0,0,0
1938,K,NL,13759,73900,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1939,M,AT,8514,163000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1940,K,NL,9702,84900,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1941,M,FR,4909,230000,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
1942,M,RO,14799,98900,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
1943,K,SK,8300,98000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1944,K,DE,14623,76500,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1945,K,NL,14848,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1946,K,FR,8230,109000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1947,M,AT,9590,159000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1948,M,NL,16034,99500,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
1949,K,DE,13300,73000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1950,K,CZ,12700,83000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1951,K,NL,18472,74500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1952,L,ES,12490,214534,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
1953,M,GB,6742,188339,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
1954,H,TR,18000,65000,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
1955,M,ES,8359,129000,2018,966,0,0,0,0,0,0,0,1,0,0,0,0
1956,M,ES,3069,145000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
1957,K,NL,11971,79900,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1958,L,ES,11630,224719,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
1959,H,BE,5451,93000,2010,966,0,0,0,0,0,0,0,0,0,0,0,0
1960,M,GB,9894,119411,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
1961,K,NL,13791,72800,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1962,G,DE,15238,79000,2004,966,0,0,0,0,0,0,0,0,0,0,0,0
1963,M,FR,13954,135268,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1964,L,ES,12820,210961,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
1965,M,NL,7374,129500,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
1966,K,PT,12200,78500,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1967,K,NL,14050,71500,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1968,M,RO,8498,116900,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1969,K,LV,18000,79000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
1970,M,DE,10076,105000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1971,K,HU,14390,76600,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1972,M,NL,13298,92500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
1973,M,PL,3087,211000,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
1974,G,GB,21071,59044,2002,966,0,0,0,0,0,0,0,0,0,0,0,0
1975,M,NL,8230,129000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1976,M,RO,9746,84500,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
1977,H,UA,1570,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
1978,M,DE,8077,136900,2018,966,0,0,0,0,0,0,0,1,0,0,0,0
1979,K,NL,9607,79500,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1980,K,ES,12500,96500,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1981,M,DE,6800,135000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1982,H,TR,20000,98000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
