extension,CR,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,H,ME,XE,LGP,XL,3B,4F,MH
F,,BE,2300,195000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,BE,2689,234000,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DK,9580,128022,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,IT,13500,70000,2010,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,9072,81800,2013,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
D,,CZ,14300,75000,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,10791,89800,2013,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
F,,DE,5473,169000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,9862,58500,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,8922,62500,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,UA,560,325800,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,BE,6316,129000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,BE,5697,129000,2018,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,9215,64500,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,9302,59500,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,9464,62500,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,11873,79800,2014,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
F,,DE,7153,143500,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,EE,13177,79500,2011,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
NG,,NL,1238,189900,2019,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,11500,105000,2014,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,6943,94000,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,4993,329000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,DE,11786,87563,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,ES,5180,185000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,PL,13188,78856,2010,336,1.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,ES,8730,170000,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,PL,6981,117506,2014,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
E,,PL,10687,86408,2012,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,PL,8908,90851,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,6800,129000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,10770,99900,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,TR,16165,80000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,4926,141500,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,10500,99950,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,9417,96000,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,8280,105500,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,ES,5767,188000,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,UK,7096,113636,2015,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
F,,ES,5455,189900,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,9066,99750,2014,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
D,,SE,11036,86547,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,PL,5375,175037,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,PL,2710,219907,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,PL,9008,89744,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,DE,12219,67900,2010,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,DE,7350,129000,2014,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,ES,9738,133500,2012,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,ES,21991,58000,2010,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,RU,64211,176027,2018,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FI,14000,115000,2015,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,FI,10680,115000,2014,336,1.0,,0.0,0.0,,,0.0,1.0,0.0,,,,,,
E,,IT,9336,147000,2014,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
F,,LT,8797,132000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,PL,8500,144200,2009,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
E,,EE,11869,84500,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,16910,56800,2011,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
D2,,BE,6539,137500,2016,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,PL,13000,65000,2012,336,1.0,,0.0,0.0,,,1.0,0.0,0.0,,,,,,
D2,,PL,7119,108500,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,10163,58500,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,11300,58000,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NO,13070,88938,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,17284,93800,2011,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NO,10200,83430,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,TR,14663,74000,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,NL,8678,126000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,UA,9862,85000,2011,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,19644,72800,2013,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,BE,6682,135000,2015,336,1.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,
E,,NL,8411,115000,2014,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,9319,62500,2010,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
E,,NL,13256,114500,2013,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,5,144800,2018,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,UA,6,178200,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,5,159800,2018,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
NG,,LT,1,275000,2021,336,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,5,269800,2018,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
D2,,TR,3,180000,2017,336,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,
D,,NL,5,169800,2018,336,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,,,,
K,,ES,1,3719,2015,950,,,,,,,,,,,,,,,
H,,NL,4,91200,2016,950,,,,,,,,,,,,,,,
M,,AT,5,120000,2016,950,,,,,,,,,,,,,,,
M,,FR,5,150000,2018,950,,,,,,,,,,,,,,,
M,,FR,6,129000,2017,950,,,,,,,,,,,,,,,
GC,,DE,7,147500,2014,950,,,,,,,,,,,,,,,
K,,FR,9,80000,2012,950,,,,,,,,,,,,,,,
M,,UK,9,80536,2016,950,,,,,,,,,,,,,,,
H,,DE,11,59750,2010,950,,,,,,,,,,,,,,,
M,,UK,14,60237,2015,950,,,,,,,,,,,,,,,
M,,NL,300,178000,2020,950,,,,,,,,,,,,,,,
G,,DE,450,141000,2014,950,,,,,,,,,,,,,,,
M,,DE,608,172000,2019,950,,,,,,,,,,,,,,,
M,,CZ,803,161522,2015,950,,,,,,,,,,,,,,,
GC,,FR,1015,165000,2018,950,,,,,,,,,,,,,,,
GC,,DE,1017,149000,2019,950,,,,,,,,,,,,,,,
GC,,PL,1023,165500,2018,950,,,,,,,,,,,,,,,
GC,,DE,1100,139000,2018,950,,,,,,,,,,,,,,,
GC,,AT,1250,142000,2018,950,,,,,,,,,,,,,,,
GC,,FR,1469,180000,2020,950,,,,,,,,,,,,,,,
GC,,FR,1516,278000,2019,950,,,,,,,,,,,,,,,
GC,,FR,1529,167000,2019,950,,,,,,,,,,,,,,,
M,,PL,1621,172823,2018,950,,,,,,,,,,,,,,,
GC,,PL,1688,117000,2018,950,,,,,,,,,,,,,,,
GC,,PL,1699,128700,2018,950,,,,,,,,,,,,,,,
H,,PL,1728,56660,2008,950,,,,,,,,,,,,,,,
M,,DE,2060,91000,2018,950,,,,,,,,,,,,,,,
M,,BE,2072,167000,2018,950,,,,,,,,,,,,,,,
GC,,FR,2083,155000,2018,950,,,,,,,,,,,,,,,
GC,,GB,2130,148508,2019,950,,,,,,,,,,,,,,,
M,,DE,2146,124900,2018,950,,,,,,,,,,,,,,,
M,,FR,2182,206000,2019,950,,,,,,,,,,,,,,,
M,,FR,2306,200000,2019,950,,,,,,,,,,,,,,,
GC,,NL,2462,109500,2019,950,,,,,,,,,,,,,,,
GC,,DE,2464,111500,2019,950,,,,,,,,,,,,,,,
GC,,UA,2850,155000,2019,950,,,,,,,,,,,,,,,
GC,,BE,3000,129000,2017,950,,,,,,,,,,,,,,,
GC,,NL,3050,119500,2017,950,,,,,,,,,,,,,,,
GC,,NL,3060,115000,2017,950,,,,,,,,,,,,,,,
M,,FR,3068,150000,2017,950,,,,,,,,,,,,,,,
GC,,TR,3153,128000,2021,950,,,,,,,,,,,,,,,
M,,NL,3289,147500,2019,950,,,,,,,,,,,,,,,
GC,,PL,3300,131416,2019,950,,,,,,,,,,,,,,,
GC,,TR,3400,115000,2017,950,,,,,,,,,,,,,,,
M,,CH,3705,146436,2017,950,,,,,,,,,,,,,,,
GC,,TR,3803,113000,2020,950,,,,,,,,,,,,,,,
M,,LT,3849,137500,2016,950,,,,,,,,,,,,,,,
G,,LT,3985,120400,2018,950,,,,,,,,,,,,,,,
M,,NL,4356,145000,2018,950,,,,,,,,,,,,,,,
M,,FR,4674,162000,2017,950,,,,,,,,,,,,,,,
GC,,NL,4692,97750,2017,950,,,,,,,,,,,,,,,
M,,DE,4850,142000,2017,950,,,,,,,,,,,,,,,
M,,FR,5000,156000,2017,950,,,,,,,,,,,,,,,
M,,IT,5015,115000,2016,950,,,,,,,,,,,,,,,
GC,,TR,5205,116000,2020,950,,,,,,,,,,,,,,,
H,,UA,5250,85000,2011,950,,,,,,,,,,,,,,,
M,,FR,5321,150000,2018,950,,,,,,,,,,,,,,,
G,,EE,5400,115000,2018,950,,,,,,,,,,,,,,,
M,,LT,5440,117000,2015,950,,,,,,,,,,,,,,,
M,,ES,5474,129000,2017,950,,,,,,,,,,,,,,,
K,,LT,5600,50500,2014,950,,,,,,,,,,,,,,,
M,,UK,5700,113900,2016,950,,,,,,,,,,,,,,,
M,,FR,5841,150000,2017,950,,,,,,,,,,,,,,,
M,,UA,5870,99000,2016,950,,,,,,,,,,,,,,,
M,,DE,5876,97000,2016,950,,,,,,,,,,,,,,,
G,,ES,5950,109000,2017,950,,,,,,,,,,,,,,,
M,,GR,5972,127983,2016,950,,,,,,,,,,,,,,,
M,,ES,6000,130000,2018,950,,,,,,,,,,,,,,,
M,,ES,6024,124500,2017,950,,,,,,,,,,,,,,,
GC,,IT,6100,146065,2017,950,,,,,,,,,,,,,,,
G,,RU,6100,95886,2020,950,,,,,,,,,,,,,,,
G,,DE,6205,49900,2005,950,,,,,,,,,,,,,,,
L,,RO,6340,120000,2018,950,,,,,,,,,,,,,,,
M,,PL,6440,89000,2017,950,,,,,,,,,,,,,,,
K,,EE,6534,98800,2013,950,,,,,,,,,,,,,,,
K,,FR,6592,77900,2013,950,,,,,,,,,,,,,,,
M,,FR,6645,129000,2017,950,,,,,,,,,,,,,,,
M,,DE,6658,114000,2016,950,,,,,,,,,,,,,,,
K,,EE,6700,85000,2013,950,,,,,,,,,,,,,,,
M,,PL,6709,85000,2016,950,,,,,,,,,,,,,,,
M,,NL,6739,105000,2016,950,,,,,,,,,,,,,,,
M,,AT,6750,125000,2016,950,,,,,,,,,,,,,,,
L,,TR,6777,119000,2018,950,,,,,,,,,,,,,,,
GC,,GB,6795,87571,2019,950,,,,,,,,,,,,,,,
M,,ES,6859,139000,2017,950,,,,,,,,,,,,,,,
GC,,BE,6888,102000,2017,950,,,,,,,,,,,,,,,
M,,PL,6900,153000,2017,950,,,,,,,,,,,,,,,
M,,BE,6900,134000,2017,950,,,,,,,,,,,,,,,
M,,AT,7036,98000,2016,950,,,,,,,,,,,,,,,
M,,PL,7040,87158,2016,950,,,,,,,,,,,,,,,
M,,IT,7046,168000,2018,950,,,,,,,,,,,,,,,
G,,NO,7084,48959,2005,950,,,,,,,,,,,,,,,
K,,NL,7135,71500,2012,950,,,,,,,,,,,,,,,
M,,PL,7242,80000,2016,950,,,,,,,,,,,,,,,
H,,NL,7400,89000,2007,950,,,,,,,,,,,,,,,
M,,LT,7431,112000,2015,950,,,,,,,,,,,,,,,
GC,,TR,7450,135000,2017,950,,,,,,,,,,,,,,,
M,,CH,7478,110076,2015,950,,,,,,,,,,,,,,,
M,,BE,7485,110000,2015,950,,,,,,,,,,,,,,,
M,,FR,7504,125000,2016,950,,,,,,,,,,,,,,,
M,,NL,7506,82900,2016,950,,,,,,,,,,,,,,,
M,,DE,7609,135000,2017,950,,,,,,,,,,,,,,,
K,,DE,7644,74890,2014,950,,,,,,,,,,,,,,,
M,,NL,7705,109000,2019,950,,,,,,,,,,,,,,,
K,,DE,7743,99000,2013,950,,,,,,,,,,,,,,,
K,,DE,7750,92300,2013,950,,,,,,,,,,,,,,,
H,,ES,7820,105000,2011,950,,,,,,,,,,,,,,,
K,,FR,7841,81900,2014,950,,,,,,,,,,,,,,,
H,,NL,7884,58900,2009,950,,,,,,,,,,,,,,,
K,,SE,7923,85262,2012,950,,,,,,,,,,,,,,,
M,,FR,8000,120000,2016,950,,,,,,,,,,,,,,,
H,,NL,8000,75000,2012,950,,,,,,,,,,,,,,,
M,,IT,8010,105000,2017,950,,,,,,,,,,,,,,,
M,,DE,8275,89000,2016,950,,,,,,,,,,,,,,,
H,,DE,8400,69850,2007,950,,,,,,,,,,,,,,,
M,,BE,8576,122000,2017,950,,,,,,,,,,,,,,,
K,,FR,8669,98000,2012,950,,,,,,,,,,,,,,,
K,,PT,8696,101750,2012,950,,,,,,,,,,,,,,,
K,,ES,8800,65000,2014,950,,,,,,,,,,,,,,,
H,,NL,8839,61000,2011,950,,,,,,,,,,,,,,,
M,,NL,8896,97900,2016,950,,,,,,,,,,,,,,,
K,,LU,8899,68400,2014,950,,,,,,,,,,,,,,,
M,,ES,8939,125000,2015,950,,,,,,,,,,,,,,,
G,,DE,8948,49500,2004,950,,,,,,,,,,,,,,,
M,,DE,8957,93900,2018,950,,,,,,,,,,,,,,,
H,,NL,8959,55900,2007,950,,,,,,,,,,,,,,,
M,,NL,8980,82500,2016,950,,,,,,,,,,,,,,,
H,,NL,9000,49000,2007,950,,,,,,,,,,,,,,,
K,,RO,9000,68000,2014,950,,,,,,,,,,,,,,,
M,,SK,9130,109000,2016,950,,,,,,,,,,,,,,,
M,,PT,9161,113000,2016,950,,,,,,,,,,,,,,,
M,,PL,9203,132000,2016,950,,,,,,,,,,,,,,,
K,,FR,9229,80000,2012,950,,,,,,,,,,,,,,,
M,,IT,9262,128000,2017,950,,,,,,,,,,,,,,,
M,,PT,9288,79000,2016,950,,,,,,,,,,,,,,,
M,,NO,9329,87181,2016,950,,,,,,,,,,,,,,,
M,,UK,9349,87685,2016,950,,,,,,,,,,,,,,,
M,,NL,9446,81000,2015,950,,,,,,,,,,,,,,,
M,,PL,9450,127000,2015,950,,,,,,,,,,,,,,,
M,,DE,9500,105000,2017,950,,,,,,,,,,,,,,,
M,,NL,9500,79900,2015,950,,,,,,,,,,,,,,,
H,,DE,9500,42950,2006,950,,,,,,,,,,,,,,,
M,,LV,9502,80000,2015,950,,,,,,,,,,,,,,,
G,,DE,9510,46900,2005,950,,,,,,,,,,,,,,,
K,,FR,9520,88000,2014,950,,,,,,,,,,,,,,,
M,,DE,9558,98950,2016,950,,,,,,,,,,,,,,,
K,,ES,9584,75000,2012,950,,,,,,,,,,,,,,,
H,,NL,9585,51800,2011,950,,,,,,,,,,,,,,,
M,,NL,9598,77900,2015,950,,,,,,,,,,,,,,,
M,,NL,9700,67500,2015,950,,,,,,,,,,,,,,,
K,,GB,9714,85439,2014,950,,,,,,,,,,,,,,,
M,,GB,9750,104824,2016,950,,,,,,,,,,,,,,,
M,,UK,9755,78917,2016,950,,,,,,,,,,,,,,,
H,,NL,9775,49500,2010,950,,,,,,,,,,,,,,,
M,,UK,9778,69764,2016,950,,,,,,,,,,,,,,,
H,,ES,9800,78000,2011,950,,,,,,,,,,,,,,,
H,,DE,9818,75900,2008,950,,,,,,,,,,,,,,,
H,,DE,10000,49800,2006,950,,,,,,,,,,,,,,,
M,,PL,10000,72085,2016,950,,,,,,,,,,,,,,,
H,,NL,10001,48950,2009,950,,,,,,,,,,,,,,,
H,,DE,10009,55000,2010,950,,,,,,,,,,,,,,,
M,,BE,10014,79000,2016,950,,,,,,,,,,,,,,,
H,,NL,10042,49800,2006,950,,,,,,,,,,,,,,,
M,,DE,10095,85900,2015,950,,,,,,,,,,,,,,,
K,,DE,10100,69000,2014,950,,,,,,,,,,,,,,,
M,,PL,10200,72829,2015,950,,,,,,,,,,,,,,,
H,,NL,10242,54800,2007,950,,,,,,,,,,,,,,,
H,,EE,10251,43900,2005,950,,,,,,,,,,,,,,,
H,,NL,10256,48900,2005,950,,,,,,,,,,,,,,,
M,,BE,10293,105000,2017,950,,,,,,,,,,,,,,,
G,,DE,10347,65000,2005,950,,,,,,,,,,,,,,,
M,,NO,10348,91085,2016,950,,,,,,,,,,,,,,,
M,,NL,10395,66900,2015,950,,,,,,,,,,,,,,,
K,,NL,10400,54900,2012,950,,,,,,,,,,,,,,,
M,,BE,10400,77000,2016,950,,,,,,,,,,,,,,,
M,,NL,10414,79500,2017,950,,,,,,,,,,,,,,,
K,,PL,10440,60660,2014,950,,,,,,,,,,,,,,,
M,,NL,10520,89500,2015,950,,,,,,,,,,,,,,,
H,,ES,10559,66000,2010,950,,,,,,,,,,,,,,,
M,,NL,10691,89500,2018,950,,,,,,,,,,,,,,,
H,,NL,10693,50800,2007,950,,,,,,,,,,,,,,,
H,,NL,10787,46800,2011,950,,,,,,,,,,,,,,,
M,,DE,10800,99000,2018,950,,,,,,,,,,,,,,,
G,,ES,11000,36000,2002,950,,,,,,,,,,,,,,,
K,,PL,11000,60908,2015,950,,,,,,,,,,,,,,,
K,,LU,11000,61500,2015,950,,,,,,,,,,,,,,,
H,,NL,11068,52800,2013,950,,,,,,,,,,,,,,,
M,,NL,11142,74500,2015,950,,,,,,,,,,,,,,,
G,,ES,11280,32644,2002,950,,,,,,,,,,,,,,,
H,,NL,11337,48300,2008,950,,,,,,,,,,,,,,,
M,,NL,11390,69900,2021,950,,,,,,,,,,,,,,,
M,,NL,11390,71500,2016,950,,,,,,,,,,,,,,,
K,,DE,11400,61500,2012,950,,,,,,,,,,,,,,,
M,,NL,11444,69850,2015,950,,,,,,,,,,,,,,,
M,,ES,11526,88800,2015,950,,,,,,,,,,,,,,,
H,,DE,11569,59750,2010,950,,,,,,,,,,,,,,,
M,,NL,11575,69800,2015,950,,,,,,,,,,,,,,,
H,,NL,11636,62800,2010,950,,,,,,,,,,,,,,,
H,,DE,11636,61900,2010,950,,,,,,,,,,,,,,,
M,,DE,11700,75900,2015,950,,,,,,,,,,,,,,,
K,,NL,11778,69800,2012,950,,,,,,,,,,,,,,,
H,,RO,11900,66000,2011,950,,,,,,,,,,,,,,,
K,,UK,11910,54875,2014,950,,,,,,,,,,,,,,,
H,,DE,11978,85000,2011,950,,,,,,,,,,,,,,,
G,,DE,12000,42500,2005,950,,,,,,,,,,,,,,,
K,,ES,12000,99000,2015,950,,,,,,,,,,,,,,,
H,,RO,12000,39900,2010,950,,,,,,,,,,,,,,,
M,,ES,12091,107000,2016,950,,,,,,,,,,,,,,,
H,,DE,12133,50900,2010,950,,,,,,,,,,,,,,,
K,,PL,12200,65822,2013,950,,,,,,,,,,,,,,,
M,,BE,12406,65000,2015,950,,,,,,,,,,,,,,,
M,,NL,12406,74900,2015,950,,,,,,,,,,,,,,,
H,,FR,12490,59500,2008,950,,,,,,,,,,,,,,,
G,,PL,12500,41736,2004,950,,,,,,,,,,,,,,,
H,,DE,12500,55500,2008,950,,,,,,,,,,,,,,,
H,,DE,12582,59000,2008,950,,,,,,,,,,,,,,,
G,,AT,12600,41500,2003,950,,,,,,,,,,,,,,,
H,,DE,12600,53900,2007,950,,,,,,,,,,,,,,,
H,,IT,12600,57000,2010,950,,,,,,,,,,,,,,,
M,,NO,12643,82942,2016,950,,,,,,,,,,,,,,,
H,,NL,12871,59800,2010,950,,,,,,,,,,,,,,,
H,,DE,12960,58950,2010,950,,,,,,,,,,,,,,,
H,,DE,13100,57600,2008,950,,,,,,,,,,,,,,,
H,,HU,13179,44500,2011,950,,,,,,,,,,,,,,,
H,,NL,13200,49900,2010,950,,,,,,,,,,,,,,,
G,,BE,13200,35750,2003,950,,,,,,,,,,,,,,,
G,,PL,13226,38227,2004,950,,,,,,,,,,,,,,,
H,,NL,13242,55900,2009,950,,,,,,,,,,,,,,,
G,,LV,13338,45000,2003,950,,,,,,,,,,,,,,,
G,,DE,13394,44850,2002,950,,,,,,,,,,,,,,,
H,,NL,13400,46900,2007,950,,,,,,,,,,,,,,,
G,,BE,13409,5000,2002,950,,,,,,,,,,,,,,,
K,,LU,13500,57450,2012,950,,,,,,,,,,,,,,,
H,,NL,13633,55900,2009,950,,,,,,,,,,,,,,,
M,,NL,13653,79000,2016,950,,,,,,,,,,,,,,,
M,,NL,13756,77500,2016,950,,,,,,,,,,,,,,,
H,,FR,13834,54000,2009,950,,,,,,,,,,,,,,,
H,,NL,13838,51800,2011,950,,,,,,,,,,,,,,,
H,,NL,13900,46900,2008,950,,,,,,,,,,,,,,,
K,,NL,13936,69800,2013,950,,,,,,,,,,,,,,,
H,,NL,13988,37800,2009,950,,,,,,,,,,,,,,,
H,,FR,14000,64000,2007,950,,,,,,,,,,,,,,,
M,,DE,14000,165000,2017,950,,,,,,,,,,,,,,,
H,,DE,14082,39900,2007,950,,,,,,,,,,,,,,,
H,,NL,14155,56800,2011,950,,,,,,,,,,,,,,,
K,,NL,14270,30000,2012,950,,,,,,,,,,,,,,,
K,,RO,14270,25000,2012,950,,,,,,,,,,,,,,,
G,,RO,14283,21700,2002,950,,,,,,,,,,,,,,,
H,,DE,14324,49500,2010,950,,,,,,,,,,,,,,,
G,,NL,14638,41800,2004,950,,,,,,,,,,,,,,,
G,,NL,14667,43750,2003,950,,,,,,,,,,,,,,,
K,,NL,14669,59900,2013,950,,,,,,,,,,,,,,,
G,,FR,14823,13824,2002,950,,,,,,,,,,,,,,,
M,,BE,14900,60900,2015,950,,,,,,,,,,,,,,,
M,,DE,14956,62500,2015,950,,,,,,,,,,,,,,,
G,,DE,15000,56000,2003,950,,,,,,,,,,,,,,,
K,,NL,15078,54800,2014,950,,,,,,,,,,,,,,,
H,,NL,15245,51800,2010,950,,,,,,,,,,,,,,,
K,,DE,15500,58500,2015,950,,,,,,,,,,,,,,,
G,,PL,15707,50000,2003,950,,,,,,,,,,,,,,,
M,,IT,15810,70000,2016,950,,,,,,,,,,,,,,,
K,,GB,15915,53745,2014,950,,,,,,,,,,,,,,,
K,,GB,15917,42448,2014,950,,,,,,,,,,,,,,,
H,,ES,16000,64000,2011,950,,,,,,,,,,,,,,,
G,,DE,16056,58000,2005,950,,,,,,,,,,,,,,,
H,,DE,16071,38900,2007,950,,,,,,,,,,,,,,,
H,,AT,16100,39850,2006,950,,,,,,,,,,,,,,,
H,,FR,16110,46900,2006,950,,,,,,,,,,,,,,,
G,,NL,16578,39500,2004,950,,,,,,,,,,,,,,,
H,,FR,16821,47900,2007,950,,,,,,,,,,,,,,,
K,,NL,17120,59500,2013,950,,,,,,,,,,,,,,,
G,,RO,17188,36000,2004,950,,,,,,,,,,,,,,,
G,,HU,17500,32722,2005,950,,,,,,,,,,,,,,,
H,,IT,17900,46000,2006,950,,,,,,,,,,,,,,,
G,,GB,18000,31803,2002,950,,,,,,,,,,,,,,,
H,,TR,18000,50000,2010,950,,,,,,,,,,,,,,,
K,,ES,18495,58000,2013,950,,,,,,,,,,,,,,,
K,,ES,18586,60000,2014,950,,,,,,,,,,,,,,,
H,,BE,18772,61600,2007,950,,,,,,,,,,,,,,,
H,,ES,19000,47000,2007,950,,,,,,,,,,,,,,,
G,,ES,19000,35000,2005,950,,,,,,,,,,,,,,,
H,,NL,19062,55000,2009,950,,,,,,,,,,,,,,,
H,,NL,19736,51800,2007,950,,,,,,,,,,,,,,,
G,,BE,20000,35900,2003,950,,,,,,,,,,,,,,,
G,,ES,20209,40000,2003,950,,,,,,,,,,,,,,,
H,,NL,21406,39900,2010,950,,,,,,,,,,,,,,,
G,,NL,21569,42800,2003,950,,,,,,,,,,,,,,,
H,,PL,22000,38915,2006,950,,,,,,,,,,,,,,,
H,,ES,22964,44500,2006,950,,,,,,,,,,,,,,,
K,,NL,10000,69000,2013,966,,,,,,,,,,0.0,,,,,
H,,RU,15263,140908,2014,966,,,,,,,,,,0.0,,,,,
H,,RU,31168,122216,2008,966,,,,,,,,,,0.0,,,,,
H,,DE,25521,59500,2009,966,,,,,,,,,,0.0,,,,,
H,,NL,14500,79500,2007,966,,,,,,,,,,0.0,,,,,
M,,NL,14234,89500,2015,966,,,,,,,,,,1.0,,,,,
K,,NL,13043,82800,2013,966,,,,,,,,,,0.0,,,,,
M,,NL,11041,102900,2016,966,,,,,,,,,,0.0,,,,,
K,,FR,15916,73900,2013,966,,,,,,,,,,0.0,,,,,
M,,NL,10484,99500,2016,966,,,,,,,,,,1.0,,,,,
H,,DE,5119,130000,2011,966,,,,,,,,,,0.0,,,,,
M,,BE,17000,75500,2016,966,,,,,,,,,,1.0,,,,,
K,,NL,14029,76500,2013,966,,,,,,,,,,0.0,,,,,
K,,ES,8230,139000,2014,966,,,,,,,,,,0.0,,,,,
M,,NL,14051,89900,2016,966,,,,,,,,,,0.0,,,,,
M,,ES,6931,139000,2014,966,,,,,,,,,,0.0,,,,,
M,,NL,10017,102800,2015,966,,,,,,,,,,0.0,,,,,
M,,ES,9050,143500,2014,966,,,,,,,,,,0.0,,,,,
M,,AT,8500,133000,2016,966,,,,,,,,,,1.0,,,,,
